"autor"	"chunkid"	"und"	"der"	"die"	"in"	"das"	"ich"	"sie"	"den"	"zu"	"nicht"	"er"	"es"	"sich"	"von"	"dem"	"mit"	"auf"	"ein"	"so"	"aber"	"war"	"ist"	"auch"	"wie"	"als"	"an"	"was"	"daß"	"noch"	"eine"	"wenn"	"hatte"	"du"	"des"	"aus"	"mir"	"im"	"wir"	"doch"	"nach"	"da"	"nur"	"um"	"ihr"	"hat"	"einen"	"für"	"man"	"wieder"	"ihm"	"sein"	"haben"	"mich"	"ja"	"über"	"vor"	"einem"	"oder"	"nun"	"denn"	"immer"	"ihn"	"dann"	"alles"	"bei"	"habe"	"sagte"	"frau"	"am"	"hier"	"mehr"	"schon"	"uns"	"seine"	"einer"	"jetzt"	"ganz"	"herr"	"s"	"nichts"	"sind"	"durch"	"seiner"	"sehr"	"wohl"	"unter"	"kann"	"dieser"	"bis"	"meine"	"wird"	"sei"	"seinen"	"mein"	"zum"	"seinem"	"werden"	"recht"	"wo"	"waren"	"alten"	"ihre"	"dir"	"diese"	"alte"	"gut"	"alle"	"sagen"	"will"	"ihnen"	"sah"	"dich"	"zeit"	"hin"	"etwas"	"hand"	"bin"	"diesem"	"weil"	"vom"	"welt"	"ihrer"	"kam"	"her"	"leben"	"wurde"	"weiß"	"mutter"	"gewesen"	"hätte"	"muß"	"konnte"	"ob"	"viel"	"ihren"	"können"	"lassen"	"gar"	"ohne"	"gegen"	"erst"	"ging"	"während"	"einmal"	"selbst"	"soll"	"ihrem"	"stand"	"eben"	"bloß"	"vielleicht"	"machen"	"mann"	"zur"	"wollen"	"heute"	"keine"	"eigentlich"	"wäre"	"kind"	"hatten"	"kein"	"wer"	"liebe"	"herrn"	"dazu"	"hause"	"weiter"	"mal"	"welche"	"gleich"	"lieber"	"nahm"	"andern"	"sehen"	"gott"	"wollte"	"freilich"	"zwischen"	"wissen"	"nein"	"tage"	"tag"	"dabei"	"beiden"	"davon"	"lange"	"selber"	"hast"	"zwei"	"also"	"wort"	"o"	"weg"	"würde"	"fort"	"junge"	"diesen"	"sondern"	"guten"
"Fontane"	800	45	13	27	4	18	5	6	7	10	11	16	12	16	4	7	7	7	9	19	9	10	3	12	4	6	5	5	5	7	2	9	5	2	1	4	2	1	6	1	3	6	2	2	2	1	3	3	2	11	5	3	3	0	2	3	2	2	6	1	4	2	5	1	4	1	2	2	1	3	3	1	2	2	1	1	1	2	2	6	0	4	1	4	0	1	1	1	1	0	0	2	6	0	0	0	3	4	7	0	4	0	1	0	1	1	1	0	2	2	0	2	0	1	3	1	1	0	0	0	0	0	0	1	0	0	0	0	2	1	1	3	1	4	2	0	1	1	1	0	2	0	6	0	0	2	1	0	1	1	5	2	1	0	0	0	0	2	3	1	0	2	1	2	0	0	1	0	1	0	0	3	2	0	0	0	1	1	0	0	0	1	1	0	0	0	0	3	1	2	1	1	0	0	1	0	0	1	0	1	0
"Fontane"	801	54	22	22	10	14	5	19	9	19	12	12	5	15	11	7	7	5	4	6	13	4	10	7	2	3	4	3	2	6	4	5	6	1	3	1	1	3	5	5	1	3	0	3	3	3	2	2	5	4	3	2	3	1	2	1	8	0	2	1	6	2	0	6	6	1	0	3	1	2	1	5	1	2	4	0	2	1	0	3	1	1	0	0	1	1	0	1	1	0	0	0	1	2	0	3	0	0	0	4	1	1	2	0	0	3	2	0	0	2	0	1	0	1	2	1	2	0	1	4	0	0	2	1	1	0	2	4	1	2	0	1	0	0	0	0	0	2	1	3	0	0	4	1	0	2	1	1	0	0	3	1	0	1	0	0	0	0	2	1	0	0	3	0	1	0	0	0	0	3	0	0	0	1	1	0	1	2	1	1	0	0	2	0	0	0	0	1	0	0	0	0	3	1	0	0	0	1	0	1	2
"Fontane"	802	57	31	24	9	12	7	32	8	15	7	14	10	9	9	1	12	7	8	13	7	20	3	9	4	9	10	4	5	6	3	6	5	2	0	1	0	2	0	5	4	3	9	7	9	0	1	3	0	8	3	1	2	0	3	1	1	1	2	2	0	1	2	3	8	2	0	7	3	1	3	3	4	0	1	3	8	1	2	2	2	1	1	3	0	1	0	3	1	1	1	0	0	0	0	1	0	2	0	3	3	2	2	1	0	0	0	0	0	2	1	3	0	2	2	2	1	1	0	0	0	0	1	6	2	0	0	0	0	3	1	2	3	0	1	2	0	0	0	0	1	2	3	2	2	2	1	0	3	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	3	0	0	2	0	0	2	0	0	1	0	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	1
"Fontane"	803	46	18	34	19	21	16	15	8	5	15	10	17	12	6	1	5	5	4	8	13	7	6	6	2	4	7	5	5	8	3	3	3	13	1	0	3	1	2	1	5	0	5	2	4	0	2	1	1	5	1	0	2	1	3	1	5	3	2	6	1	2	0	3	3	4	1	5	2	4	3	2	5	0	0	3	1	0	0	3	1	6	1	1	0	1	1	1	1	2	1	2	3	1	0	1	0	1	0	0	3	1	1	4	1	0	2	1	3	1	1	0	3	0	4	0	3	0	0	0	0	0	1	2	1	3	2	0	0	1	0	0	0	2	1	1	0	1	0	2	0	0	1	1	0	0	5	1	0	0	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	1	1	0	0	1	0	1	1	1	0	0	3	0	3	1	0	0	2	1	0	0	0	1	0	2	0	1	1	0	0	2
"Fontane"	804	42	20	26	17	20	4	12	11	20	13	26	5	10	5	8	7	7	2	13	8	10	3	3	5	9	8	4	4	5	6	6	6	2	3	1	0	1	0	2	5	3	2	4	8	0	1	1	1	4	3	1	0	0	2	1	6	2	1	1	1	2	2	3	3	0	8	3	3	4	6	1	4	0	1	1	2	0	0	0	0	0	0	4	0	1	3	0	2	1	0	0	6	0	0	0	1	0	1	0	0	1	4	0	2	1	1	1	1	1	1	3	0	1	2	0	0	0	1	3	0	0	2	1	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	1	0	3	1	0	0	1	1	0	0	0	1	0	1	2	0	2	0	0	1	0	1	0	0	0	0	2	0	1	2	0	2	2	2	1	1	1	0	1	0	0	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0
"Fontane"	805	44	18	23	4	27	1	10	8	11	6	20	5	4	6	8	8	7	11	9	12	4	2	10	8	7	7	9	10	3	4	2	5	0	1	2	0	1	2	5	4	3	0	3	1	1	2	3	1	1	0	2	1	0	0	1	1	2	3	5	5	0	1	1	0	4	5	4	0	4	0	0	0	0	5	0	1	0	0	3	0	0	0	2	0	2	1	2	2	1	0	0	6	2	0	1	3	0	1	2	3	2	0	0	1	0	2	0	1	1	2	1	0	0	0	1	1	0	0	3	0	0	0	3	0	0	2	1	5	2	0	1	0	2	1	2	0	0	0	0	0	0	2	0	0	1	1	0	4	1	1	1	0	1	1	0	1	0	0	0	0	3	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	2	2	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0
"Fontane"	806	37	15	13	15	12	3	2	12	9	7	30	9	10	6	5	6	10	6	14	7	16	3	12	4	6	4	5	4	7	4	3	7	2	0	4	1	2	1	1	6	1	4	7	3	3	5	2	4	11	1	2	0	0	8	1	1	1	4	1	5	4	0	5	1	2	1	2	0	2	0	0	2	0	0	1	1	3	0	4	0	0	0	2	0	0	1	1	0	3	0	0	0	4	0	3	1	0	1	3	3	0	3	0	2	2	3	3	1	0	1	3	0	1	0	1	0	0	0	2	0	0	0	2	0	2	0	0	4	0	0	1	0	0	1	1	0	0	0	0	0	0	1	3	0	1	1	0	1	0	1	3	0	0	0	0	1	1	0	0	0	0	1	1	0	4	2	1	0	5	0	1	0	1	0	1	0	2	0	0	1	0	4	4	0	0	0	2	0	0	2	0	0	1	0	0	0	3	0	2	0
"Fontane"	807	43	22	27	16	6	7	4	14	13	17	23	9	8	7	5	7	8	5	7	8	11	4	6	4	6	4	8	6	8	6	6	8	3	2	5	1	4	5	3	5	1	7	3	3	1	3	0	2	1	2	4	4	1	1	0	1	4	2	3	3	0	1	1	2	0	2	3	1	0	1	1	3	1	1	2	0	1	1	3	0	1	0	1	0	0	1	0	1	2	0	1	3	1	1	1	1	1	0	1	1	0	0	2	2	0	1	3	0	1	0	1	1	3	0	1	1	0	0	1	5	1	0	2	3	0	0	1	3	2	1	1	1	0	0	1	0	1	1	0	0	4	1	1	0	1	2	0	0	0	3	0	4	0	1	2	0	1	0	1	0	2	1	2	0	0	0	1	0	0	1	2	0	2	1	0	0	1	0	1	1	2	2	0	2	1	0	0	1	0	1	1	0	0	0	0	0	2	0	3	0
"Fontane"	808	40	17	17	11	15	5	16	15	8	7	12	6	14	5	3	13	4	6	12	9	9	4	6	6	7	0	2	1	5	3	5	2	0	0	1	1	0	5	3	2	3	3	5	1	2	1	0	7	5	4	2	2	0	8	2	2	4	1	1	1	2	2	3	4	3	1	2	0	2	3	4	3	0	2	4	0	0	1	7	0	3	2	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	1	1	1	2	2	0	0	2	1	3	1	1	2	1	0	1	3	1	1	0	0	3	1	0	0	1	1	0	0	0	4	0	1	1	1	2	1	1	0	0	0	1	0	2	3	2	1	0	1	1	1	1	2	0	1	1	2	0	1	0	0	0	0	1	0	3	0	0	0	0	1	2	2	1	0	0	2	0	0	1	0	3	1	2	0	2	3	0	0	1	2	0	0	0	1	0	0	1	1	1	2	1	0
"Fontane"	809	50	19	17	15	21	5	3	9	11	11	24	9	9	10	10	15	10	8	11	10	8	8	10	6	8	5	15	2	7	2	5	4	9	4	0	1	0	0	3	4	7	3	4	2	1	2	3	1	7	4	2	2	0	4	1	8	3	2	3	6	2	2	1	4	2	3	1	2	2	3	3	2	1	2	3	2	1	0	2	1	1	1	3	1	1	0	1	0	2	0	2	3	0	0	2	0	1	0	3	1	2	0	0	0	0	1	0	2	1	1	1	4	0	5	1	0	0	1	0	1	2	0	2	0	0	0	0	2	3	1	2	2	0	0	1	0	1	1	0	1	1	5	0	1	0	1	0	2	1	5	0	1	0	0	0	6	1	1	1	0	1	1	0	0	0	1	1	3	2	0	0	1	0	0	0	0	1	0	0	1	0	0	1	2	0	3	0	0	0	0	1	0	0	2	0	1	1	2	1	0
"Fontane"	810	53	15	18	16	19	5	10	11	12	8	23	4	11	5	5	9	8	12	8	10	10	1	6	4	7	5	6	6	3	1	2	5	2	1	4	0	1	0	2	6	4	5	4	0	2	4	2	3	10	4	3	1	1	2	2	2	4	0	7	5	3	4	2	2	0	6	2	0	1	1	2	5	0	4	1	2	1	0	2	1	0	3	3	0	3	0	0	0	2	0	3	7	1	0	2	1	1	0	2	1	0	0	0	0	2	0	0	3	2	0	3	0	0	2	1	2	1	0	0	0	0	0	3	1	0	0	0	0	5	0	2	0	0	1	0	2	0	0	0	0	0	4	1	0	0	0	1	2	0	4	0	1	0	2	0	0	1	0	2	0	1	2	1	0	0	0	1	0	1	0	1	0	2	3	1	0	0	0	2	1	0	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	1	0	2
"Fontane"	811	37	18	24	11	18	2	2	12	9	14	10	4	14	5	5	15	16	12	9	8	14	7	10	3	7	3	10	3	5	3	0	9	0	1	5	4	5	6	3	2	3	4	7	0	2	0	1	8	3	4	3	3	0	0	3	3	4	0	2	5	2	6	3	8	3	0	3	2	2	2	3	2	1	3	2	2	0	2	4	2	0	1	1	0	1	2	0	2	1	1	4	0	0	0	0	1	2	2	5	2	1	0	0	2	0	1	2	3	1	1	5	0	1	2	1	7	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	2	1	1	1	0	0	1	2	3	1	1	1	0	0	2	0	2	1	1	0	1	2	1	3	0	1	0	1	0	2	0	0	1	2	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2	1	1	0	0	0	1	2	0	1	1
"Fontane"	812	28	21	16	8	21	6	2	7	5	10	2	10	7	11	6	8	6	13	7	6	10	2	8	3	3	4	2	5	7	8	3	10	5	7	4	3	0	0	2	2	1	4	3	1	0	0	4	8	2	0	1	0	1	1	2	1	5	0	0	4	2	0	3	1	4	0	0	0	5	2	1	2	0	0	4	0	2	0	2	0	0	0	0	0	0	2	0	2	1	0	0	0	1	1	1	0	1	0	1	1	3	2	1	2	2	0	0	1	0	1	1	1	3	2	1	0	0	1	1	2	0	1	1	3	0	0	0	0	2	0	1	0	0	4	0	0	1	1	1	0	1	1	2	0	0	1	0	1	0	2	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
"Fontane"	813	50	19	28	9	15	10	11	9	11	7	3	6	10	6	14	10	8	5	9	8	21	1	10	1	7	8	5	5	2	5	2	8	7	6	2	1	6	2	8	6	1	4	5	6	0	2	2	6	3	2	5	1	2	2	2	5	3	1	6	2	2	4	1	5	3	1	2	2	1	5	1	2	0	0	4	1	0	0	1	2	0	0	2	0	1	4	1	0	1	0	0	0	2	0	2	3	2	1	5	4	3	2	1	0	0	2	0	0	0	1	1	0	2	2	0	1	0	0	3	0	0	2	5	2	1	1	1	0	3	0	0	3	1	2	0	0	0	0	0	0	1	1	2	0	1	0	0	1	0	0	0	0	0	1	2	2	0	0	0	1	1	2	0	0	0	0	2	1	2	1	0	1	0	0	2	0	3	2	1	1	0	2	2	0	1	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0
"Fontane"	814	47	14	25	15	18	21	10	9	8	17	15	12	7	7	6	7	9	4	12	10	9	11	7	6	7	7	9	6	5	7	8	1	7	1	3	7	0	4	8	1	0	4	0	0	4	1	5	4	3	2	3	5	2	3	1	3	4	2	2	3	3	2	0	4	0	2	5	0	1	3	2	2	1	3	3	2	0	0	1	2	1	1	1	2	1	2	2	3	0	0	2	3	1	0	0	0	1	1	0	1	1	2	3	1	0	3	0	4	2	1	1	2	0	0	3	0	0	1	4	2	0	1	0	1	1	0	2	0	2	2	3	0	0	0	1	1	1	2	0	0	1	0	0	1	1	0	1	0	2	0	3	0	0	0	0	0	1	3	2	0	2	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	2	1	0	1	0	0	1	0	0	1	0	1	2	0	1	0	0	0	3	2	0	0	0	0
"Fontane"	815	38	22	25	13	14	16	6	11	12	15	13	15	15	7	4	12	5	12	9	9	3	9	10	6	4	5	8	10	7	5	6	0	9	4	4	3	3	0	2	1	1	1	5	1	4	3	7	3	3	4	7	1	2	2	2	1	2	7	1	1	6	4	3	3	1	1	1	0	1	2	4	2	0	3	2	0	1	0	0	3	2	2	1	0	1	3	2	1	2	1	3	3	0	0	1	0	3	1	1	0	2	1	1	1	0	0	0	2	2	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	0	2	0	1	1	2	0	1	1	0	2	0	2	0	0	1	0	0	0	1	2	0	0	5	1	0	0	1	1	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	2	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0	3	1	0	1	1	0
"Fontane"	816	44	17	23	16	11	13	8	10	6	13	18	9	8	11	7	10	9	6	10	12	5	9	11	5	5	3	7	5	5	5	7	4	6	4	1	2	1	2	3	2	5	2	4	6	2	3	3	6	3	2	6	2	2	4	0	0	3	5	4	2	4	0	3	3	0	2	3	0	5	2	3	4	1	2	5	1	2	0	0	5	1	0	1	0	1	4	2	1	1	1	3	1	1	1	0	2	1	2	1	0	2	2	0	0	2	0	1	1	1	2	2	1	2	2	2	2	0	2	3	0	0	0	0	2	0	1	1	0	0	0	1	1	0	0	1	0	2	1	0	0	0	1	2	1	1	1	2	2	1	1	3	2	1	2	0	0	0	5	2	0	1	3	0	0	0	1	0	2	0	0	1	0	1	0	3	1	0	2	2	0	0	0	0	1	0	2	0	0	1	4	0	0	0	0	2	1	0	2	0	0
"Fontane"	817	39	33	38	13	23	10	5	13	15	9	5	13	16	12	7	6	4	8	5	6	6	12	9	1	1	8	4	5	5	8	3	4	0	7	7	0	2	8	0	5	2	5	2	3	2	1	5	5	0	1	1	3	5	3	1	3	4	3	9	3	4	0	1	2	1	2	6	0	0	4	5	2	5	2	1	1	0	0	1	1	2	0	0	2	1	0	1	5	1	1	3	1	1	0	0	2	3	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	3	2	1	1	0	1	0	2	0	0	0	0	2	0	1	0	1	0	1	0	0	1	1	1	2	0	1	0	2	0	2	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	2	1	1	0	2	0	0	2	0	0	0	4	0	1	0	0	2	1	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	1	2	0
"Fontane"	818	45	22	22	15	11	11	6	10	7	20	6	24	13	9	5	7	6	6	9	8	8	13	7	2	5	6	9	9	4	8	4	3	4	2	0	3	3	4	4	1	5	0	2	1	6	2	4	4	2	4	6	3	5	4	3	3	4	7	2	4	5	0	6	4	1	4	6	0	1	0	1	1	0	3	2	0	0	2	0	3	6	0	1	2	1	3	3	1	1	1	1	3	2	0	1	1	2	1	0	0	1	0	0	3	0	4	0	1	1	0	0	0	0	1	1	0	0	1	2	5	1	0	1	3	1	2	1	0	0	2	2	1	0	0	1	3	1	2	0	1	0	0	1	0	0	2	0	1	2	0	1	0	0	0	1	1	0	1	0	0	0	1	2	1	0	1	0	1	1	0	1	2	1	0	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
"Fontane"	819	58	20	22	16	23	16	16	7	6	16	1	12	10	7	13	4	4	7	7	9	5	17	4	3	5	4	11	2	7	4	6	2	8	1	5	2	3	4	8	1	7	5	2	2	8	0	0	4	0	0	3	4	2	4	1	2	2	2	2	3	2	1	0	9	3	0	1	0	0	0	3	3	0	2	0	1	1	0	1	0	5	3	1	1	0	1	0	2	1	3	6	0	0	1	3	0	4	5	2	0	1	2	0	2	4	2	0	2	3	0	1	1	2	4	2	1	3	2	0	0	6	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	2	1	1	2	0	1	2	1	0	0	0	0	1	0	3	1	0	0	0	1	1	2	0	0	0	0	0	0	1	1	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	2	1
"Fontane"	820	38	23	20	11	17	16	26	9	12	16	2	14	15	11	11	8	7	10	11	7	4	14	10	6	4	3	5	5	5	9	3	2	0	3	5	1	1	1	0	4	3	6	2	8	3	1	1	4	3	2	2	2	3	0	0	5	1	10	1	5	7	0	1	1	2	3	3	1	1	1	0	5	1	0	0	1	3	0	2	0	5	1	3	1	3	0	2	1	3	2	2	2	0	0	1	0	0	1	3	2	0	0	0	2	0	0	0	1	3	1	1	0	0	2	3	0	0	1	4	0	1	1	0	1	0	2	0	0	0	1	0	0	1	2	1	3	2	4	3	0	0	1	0	0	1	0	2	0	1	2	2	0	0	1	0	0	1	3	0	0	1	0	0	0	0	0	0	1	1	0	0	2	3	0	0	1	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2
"Fontane"	821	46	11	26	12	20	18	22	12	13	21	14	13	10	8	5	6	7	10	7	12	5	16	3	8	4	3	6	10	3	5	6	1	0	1	4	11	2	3	3	3	0	5	0	4	3	1	0	2	3	9	4	1	2	1	1	2	4	4	4	1	3	1	4	5	3	2	2	5	1	1	3	2	1	1	4	1	2	0	1	2	1	0	3	5	2	0	4	3	1	3	2	2	1	0	2	1	0	0	1	0	1	5	0	0	0	0	1	1	3	2	0	0	1	0	2	0	1	2	1	0	0	0	0	1	1	1	0	0	0	2	1	0	0	1	1	3	3	1	0	0	2	0	0	0	2	0	1	0	1	2	1	1	0	1	1	4	1	2	3	0	0	0	1	1	0	1	0	1	1	0	0	2	2	0	1	0	2	1	1	2	1	0	0	0	0	0	0	1	0	1	1	2	0	1	1	0	0	1	0	1
"Fontane"	822	39	26	29	17	16	20	19	5	16	18	6	8	6	12	6	7	6	10	5	7	5	16	5	5	8	3	5	6	5	5	6	3	1	1	1	2	1	4	2	6	1	7	2	5	3	0	3	3	4	1	1	2	7	0	2	1	2	2	2	2	3	2	3	7	3	3	2	1	3	1	2	1	2	1	3	3	1	0	1	1	1	1	2	2	1	1	5	1	1	0	3	3	1	0	0	0	0	0	4	1	2	2	2	3	0	2	0	1	4	2	0	1	6	1	2	0	2	0	2	0	1	2	0	0	0	0	0	0	0	0	1	0	2	3	1	1	2	0	1	1	2	0	0	2	0	0	1	0	0	2	3	1	0	2	1	0	2	3	0	0	0	0	0	3	1	1	0	0	2	1	0	1	1	0	2	0	1	1	0	2	0	1	0	1	0	0	1	1	0	1	0	3	0	0	0	2	0	0	0	0
"Fontane"	823	46	14	34	12	17	27	11	9	12	13	6	12	3	7	8	9	8	4	12	8	4	13	4	2	8	7	3	8	4	7	9	2	18	1	1	4	0	1	4	5	3	2	3	0	0	5	1	2	3	1	4	0	5	2	4	1	1	7	3	2	2	1	3	0	1	4	1	0	1	4	2	3	0	1	1	0	1	1	0	1	1	1	2	2	5	1	0	3	3	2	2	2	0	1	0	0	2	2	1	0	0	1	6	0	1	1	0	2	0	0	1	2	0	1	3	1	3	2	2	0	0	1	1	1	0	1	1	0	0	1	3	1	1	4	0	0	0	3	1	0	0	1	2	0	0	2	0	0	0	1	1	0	0	1	0	0	1	3	0	0	0	0	1	3	0	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	3	0	1	0	0	1	0	0	0	1	1	2	0	0	3	2	2	0	1	1
"Fontane"	824	50	25	21	16	19	11	17	12	15	17	8	9	9	3	6	8	7	6	8	8	2	14	10	4	1	4	6	3	5	6	3	0	4	1	2	2	5	4	2	4	4	5	0	4	6	4	7	5	2	2	4	4	4	0	2	3	1	1	6	3	2	2	1	3	5	2	0	0	3	2	1	1	1	1	3	0	1	0	2	1	3	0	3	2	0	1	6	2	2	0	4	0	1	0	2	1	2	2	0	0	0	0	1	1	0	0	1	4	2	5	0	0	0	0	0	0	2	1	0	0	2	1	0	0	1	0	0	0	0	0	2	0	1	1	0	0	4	2	0	0	0	0	0	0	4	0	0	0	0	2	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	1	1	3	0	0	0	0	0	1	0	2	0	2	0	0	0	1	2	1	1	0	1	0	0	0	1	0	0	3	0	0
"Fontane"	825	54	9	40	9	17	31	19	4	10	13	4	13	9	6	4	7	8	5	7	10	4	15	9	2	5	3	5	7	8	6	4	4	16	2	4	7	1	1	6	1	3	1	2	1	1	3	2	2	4	1	1	1	6	2	2	7	2	6	2	1	1	1	6	2	0	5	7	1	1	1	2	2	1	2	1	0	1	0	2	0	0	1	1	0	5	1	5	0	1	2	1	0	2	1	1	0	1	3	3	1	2	2	5	5	0	2	2	1	2	0	2	7	1	2	1	4	2	1	2	2	0	2	2	2	1	1	3	1	0	0	1	0	0	0	1	0	1	0	1	0	2	2	1	1	1	0	0	0	0	1	4	0	0	0	1	0	2	1	1	0	1	0	3	1	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	5	2	2	0	0	1	0	2	0	0	0	1
"Fontane"	826	50	33	28	8	11	11	14	11	4	9	8	14	13	10	9	17	13	13	6	6	11	6	8	4	7	8	4	9	5	9	3	1	4	0	2	3	3	2	4	7	4	4	0	6	5	9	2	0	4	1	2	1	0	6	1	1	0	0	5	9	1	0	3	3	2	2	4	1	0	2	3	4	1	1	2	0	0	0	1	2	0	2	0	1	1	2	3	1	3	0	3	3	1	0	1	2	0	1	0	2	0	2	3	0	2	0	0	0	2	1	2	1	0	5	0	1	0	1	1	0	0	2	0	1	0	1	2	3	1	1	2	1	0	0	1	1	0	0	1	1	2	1	2	0	1	0	2	1	1	1	0	1	0	0	2	1	0	0	1	0	3	0	0	1	0	1	0	0	0	0	2	0	1	1	0	1	1	1	1	1	0	0	1	3	1	0	2	0	1	3	0	0	0	0	0	0	0	1	1	0
"Fontane"	827	68	19	17	14	14	24	18	5	7	15	16	21	8	6	3	5	2	3	13	7	4	14	11	6	7	2	6	9	6	6	8	4	14	1	2	7	1	1	11	6	0	1	7	0	3	4	3	3	3	2	3	5	4	8	2	0	0	2	1	9	6	2	5	8	3	2	2	0	2	3	3	3	8	3	1	0	1	0	1	2	1	0	0	3	2	0	1	0	1	1	7	3	2	1	0	1	0	2	2	0	1	0	4	2	0	3	1	1	3	0	1	4	1	0	2	0	0	1	0	1	1	0	0	1	2	0	3	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	3	1	0	1	1	2	2	0	1	2	0	1	1	2	0	0	1	1	3	0	1	0	1	2	0	2	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	2	0	0	0	0	0	2	0	0	1	0
"Fontane"	828	35	19	19	12	15	17	14	14	19	23	14	13	13	4	6	16	4	11	9	8	5	13	13	5	5	5	13	5	6	0	8	2	15	1	1	7	3	1	3	3	5	2	0	2	2	2	5	6	8	5	2	3	2	4	2	1	3	4	2	5	3	5	2	1	3	3	4	3	3	2	6	4	0	4	2	0	2	1	1	0	2	0	3	0	2	2	2	1	1	1	1	1	2	0	1	0	0	4	1	4	0	0	6	1	2	1	0	1	1	1	0	2	0	0	0	0	2	2	0	0	0	1	1	0	1	0	2	0	0	1	2	0	1	0	0	2	0	0	0	0	2	1	2	0	0	0	1	1	1	3	1	1	0	0	0	1	1	2	2	0	0	1	0	1	1	1	1	1	2	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	2	1	0	1	0	0	1	0	0	1	2	0	0	2	0
"Fontane"	829	53	24	22	8	20	25	7	16	11	11	8	9	5	6	7	9	8	7	6	6	7	5	5	5	6	11	6	5	5	5	4	3	18	5	3	9	1	2	3	2	9	1	3	4	2	3	5	4	2	2	1	1	5	0	3	0	1	2	3	1	3	1	3	2	5	9	2	1	3	0	4	4	0	0	0	1	0	0	0	2	0	3	2	0	0	1	4	0	1	0	1	3	2	2	0	0	4	3	5	1	2	1	4	1	0	1	1	2	2	0	0	2	0	0	0	1	6	1	1	1	1	1	4	2	0	1	0	3	1	1	1	0	0	0	1	0	0	3	1	1	0	0	2	0	0	2	1	2	5	1	0	1	0	0	1	1	0	4	1	0	1	1	0	0	0	0	0	1	0	0	2	1	1	1	1	0	1	0	0	0	0	3	0	1	0	1	0	2	4	0	0	2	0	0	0	1	0	0	0	2
"Fontane"	830	51	15	25	8	19	18	15	7	8	11	2	18	7	14	9	3	9	18	6	12	8	19	11	13	8	4	8	7	7	12	1	1	11	0	3	3	0	1	8	3	2	7	4	1	3	5	7	4	5	0	1	1	10	4	0	3	7	3	1	2	2	0	4	1	2	3	4	2	2	2	2	2	1	3	2	3	4	1	1	4	1	1	0	0	0	2	3	2	1	2	0	1	1	1	0	1	2	2	0	0	0	0	5	4	0	0	2	1	1	0	3	2	1	1	0	2	0	0	1	2	0	1	2	2	0	1	1	0	0	1	0	0	1	2	1	1	0	0	0	0	2	1	1	3	0	2	1	1	0	4	0	0	2	2	0	1	0	2	1	1	0	1	2	0	0	0	0	0	0	0	1	1	2	0	0	1	0	2	4	1	1	2	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	2
